Cancelled?;streamid;token;cancelable;recipient;sender;starttime;endtime;duration;deposit
YES;1562;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8e0793ba0af9fc2cb25032b5b0d2e2d24643b46e;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1561;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5a377a16ca2c0e632af1b86659dca4543234f73f;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1560;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5e3c2ed41b032ef7e82584fb08c564a3f9392ae1;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1559;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x87b61a0b14fb408d282cb7861259729c303fe9cb;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1558;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x76c7fe3b139fea114db23878c7d5461be53b47d7;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1557;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xa51168bdb0b9fc73a50aed5a2526fe4976470501;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1556;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x341d5f7e6d07cd09c6eadedf3df2eb0fd843dde5;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1555;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x6c3d2139f948fa3881c4761d273d8351eb36233c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1554;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xa8d5aacdd41b17ea397a3b7e8d284c480ab8b335;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1553;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xfe0a80dc9c42723f275223b6606aa9506d99b32f;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1552;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xa39082e986931c5fa9a8f7a630262e6d8b14ebd4;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1551;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x796d8ac9f1e37735ed542b1f519edb7f7e76e68c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1550;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe56f349209b70b77de3bf574a6a4498d8b8b6d97;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982459;1757534459;15552000;500
YES;1549;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7d550747a363c9d12791277bca4e880c66b4bf98;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1548;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7bde94b7ee6b8899baf9c3788d60e614efb76cce;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1547;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5662f59a0c8cc9c5ea9c2bfd7dceaeb6f921efc7;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1546;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd9236e95004ce417ea02966e49fdbb6ac54146b8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1545;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7b120dd681a4666ae59dac1f75cc6d6d373f1edb;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1544;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd0756cd31711065fe5703ca4d942d86766125a4b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1543;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x59ee7c481c249227e688bc7369b03b00b41424f8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1542;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xbfe0e68325cd36a89f2f3f4bdb28e16606ef35ed;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1541;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x402473da61cb1a535b1f3443e3ac156bd6e80816;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1540;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x512f407cea659636cccf38cd7720d5c96726719c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1539;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5b4207a1531036eccc2a84d43d2ee874b2bdc6ab;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1538;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x64a41024ea5ad30257e6153df450d1698386dc51;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1537;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd11f36a72364be0faac83d343eb186d323de7e76;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1536;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x2912061922746519985539e85f10ca726513fe60;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1535;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe81dc3a74bd440c898330ae22f7e682571729456;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1534;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x46378c766999a4b770fbf54121c547fa1181769f;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1533;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x230b41344e61df737ee600b742d15d5cf748a801;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1532;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8f724946902c351d4e2ff973e736475ce6655804;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1531;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x56bcefc6f7234a6e8b1dd5284bdfa3ce7846355a;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1530;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8935e08e5f478b3042c0eb03876778a894520103;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1529;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x60c3b3c4f03113145f1b97be52472701e535dd72;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1528;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x2069498ca80094f7f188a7f67f494858f339b0a2;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1527;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xce48915f52a94c1891f304a38195edfe60389bb8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1526;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc32dd0ed34acc9a6633826a215df06b58ee50cf8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1525;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x81f330f3fcedcd71fc7ca202490ec1382d529495;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1524;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xfbd738f5401b681a2353f7658ad89dd57d53c41d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1523;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x52b879011e655a3e5bd5191eb833ac57bd976243;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1522;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe0258bca0218afbf8f221fcc9702847e75e988b5;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1521;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc4e0b8875678bc9ad22762c5ae59c250d7c79119;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1520;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xf931ee5df99f7dbba0a26d5a737ef4b3f1a149dc;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1519;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x9b1b9657d69588dd81546e6d0dbf8a0f48792817;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1518;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x42bf4bcde7743f2de204449e5557f8980c14f580;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1517;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x10c94933549a024eb73891148e2c2a71226eca67;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1516;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc8391d4c75aa691d6ea4e31d016a5e5d0da7f375;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1515;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x38abf1ac71686f87cf8040cab51605dec3aa4c19;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1514;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc51f062c6b7fd0384ab18d4a96edde99fa135116;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1513;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x153264a6b3336884594f65f362898a8fb5ba8582;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1512;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x699b3c1080a961497b2d47c0b4f8fd3aff0e4350;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1511;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x9b6990a7f8974cbee0652e1f02eec556a16efba2;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1510;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xa1a361ae50d2c590b7264c7faab1de00583e3276;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1509;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xb1c1f5f4459b0575b7dbaf70d7ee8e67fe2a59d3;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1508;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5030e7f10af616b843402f8705a7d3f91ab5dcb8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1507;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xb02e26d12b1c1ddd43673ace86c9321330e20b2c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1506;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x981004d75bb3a062f17f438c463f3d0c23eefd97;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1505;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x9d84ab8ead1df8e31df66f1f67ed61f64dbdc787;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1504;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x13c12c1670a9e653a45141f313338e4a098f35ed;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1503;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe3a83c1217df9f9dc0750eebafb517b6119fbe0c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1502;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc3c6b5c6cbf35093cf2c2c8c0c0b041523f1e6d4;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1501;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x62d19ca4661d7b1ff1e3f76409d2e7399ce180d0;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1500;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xfc28808ed0cb105dd7729b661f7541525662ba46;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1499;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd1da06878d2817a358498c384418417a752dfa68;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1498;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x36849b84012f22e5a379fb844936c48b2f639bb0;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1497;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x0dafb0024b4ba3552205c23b578f73965c8405fc;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1496;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x2904ff30a4ff536e5b326ab78df55d37c949d177;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1495;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5470174226fa68d1f8ac37e2e4363de4859b9ee4;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1494;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x25c0c047a384ecd1559bcbd79911472a192370ba;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1493;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe8d1d5f0154aa1e1c6698820eee2a61ea171f4e8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1492;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x36415c4aea00c92f4014d04caba2a2335dd13988;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1491;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xaea950fd1ad298e06a8b7abd3d729a0624fc5b9b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741982195;1757534195;15552000;500
YES;1490;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x792a69740e23fe9a2b19f05bb6f9d615ed023d2d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1489;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7dae0b40ae531c168e946d5cc92c0034d9fa2a7c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1488;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe86d174bbe16ce99fd0ed50c2591f86eb73ad7a4;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1487;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe9838a70183b66fc43ea9c91c4aa1bdae26514cc;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1486;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x4d6d806d1b2aedf0619e8e1de72dcaaf3563f15b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1485;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xf0981cc6c3778ae6ef2b821dfb1dd2649080d9f0;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1484;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x0ef67f34c29cb7d46dfc209d735e2774ad11462f;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1483;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x014e492bfe251a1b8703ef31e6bdd57063f2e574;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1482;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x27b5c7a68fd74e785ddbeb2fa500a0ccba9298df;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1481;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe4e18824a5774316316207aba0a6fb8f59a8e0e2;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1480;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x269b871b63f69a7fb47d96e00083e5a6a635060f;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1479;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xf78d5dfaa7e6947f05371db3c0185b0627d6a2e7;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1478;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x9bcc9a1184b1e83b8417408106adfe6a3ce439ec;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1477;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7dbfd24394629c4d2a50c0e22a827b91f668e51f;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1476;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xa0c5ea92233ef7ec9c19e0528cb73e2774300402;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1475;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x73516bc40adbb4c8149390d5fe5ac43f4f5ddfa7;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1474;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x313d90910d00ce4940120a404ceae2952a75cd71;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1473;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x2cd0812f7d8d43c8254adb0720c7ebc0ac780fb1;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1472;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5f90d2ad991fa9a5dc93fd7035978cf7e674ea45;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1471;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xfc335c581c649ff10f02f0f8fdf73303670acc29;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1470;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xb7a6781a69a60dabcc086a3cda6c2cfb3a484110;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1469;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5d831ffe372ab925f23e9a00f24023ff7b6fc09a;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1468;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xdb8c4446cf8b8ee8521d54e954b4e81750758aa5;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1467;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8531cdedda4970bcb8a2b3dd333bb3ebb88086fe;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1466;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7fd9a61687a16e8ad7e60132f67a9791b7a2e4a8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1465;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x3ee47c8ae62674ca9e6a88298c690704dda46bec;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1464;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x2d9f2d7ca10d9fe48fc8cdeab93ee73701f6bf1c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1463;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xef86171ecdceb10d6a12872db9a4dc28c958cff5;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1462;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5304a7f234a90b5ae344349517d01e3b295d692a;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1461;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x6310323ece3b7ece96a198f417d74af4d6b9850c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1460;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x4b5f8b0acce593d611421afd7b0af6a6af4f29a1;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1459;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xcd6f799788d609edc50bb839146bf744ce5747c2;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1458;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8c2ab7b27157fddeb7874e9585062b01cf9d26be;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1457;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xecc17810e21cae16420a42e8a5c232afc2c8ee2b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1456;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5fdeea5830114ffa5410dfca64824e6bcd665dac;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1455;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xa984f09f8a80c67bab66d0b6132acb295b9cb9db;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1454;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x38b826a4426a0d4d9b4377ac57c9af0308281c5d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1453;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x79e11168fcaea91cc7b3733ebb43975acfbd63aa;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1452;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xf7024eb40f0c2ff983fc3db52a1419539bf48acb;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1451;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd892363a14d75f0468a158e1852e6c13dc8a5c5c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1450;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8a5377fd554e479d113de24a21b5b1fbeac3b6db;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1449;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xf755328bfcc299e85109f7d30abddd7de9b6f236;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
